
Label=dB(v(Vout)) vs F
LabelX=F
LabelY=dB(v(Vout))
Data Point Count=1001
F,F,F,dB(v(Vout)),dB(v(Vout))
 1.3121998990192933E+007, 1.3121998990192933E+007, 0.0000000000000000E+000,-8.3275205069667724E+000, 0.0000000000000000E+000
 1.3304544179781826E+007, 1.3304544179781826E+007, 0.0000000000000000E+000,-8.5751016271594214E+000, 0.0000000000000000E+000
 1.3489628825917466E+007, 1.3489628825917466E+007, 0.0000000000000000E+000,-8.8229917372548510E+000, 0.0000000000000000E+000
 1.3677288255959434E+007, 1.3677288255959434E+007, 0.0000000000000000E+000,-9.0711932363765992E+000, 0.0000000000000000E+000
 1.3867558288719842E+007, 1.3867558288719842E+007, 0.0000000000000000E+000,-9.3197085840863316E+000, 0.0000000000000000E+000
 1.4060475241300112E+007, 1.4060475241300112E+007, 0.0000000000000000E+000,-9.5685402958786820E+000, 0.0000000000000000E+000
 1.4256075936022868E+007, 1.4256075936022868E+007, 0.0000000000000000E+000,-9.8176909385099780E+000, 0.0000000000000000E+000
 1.4454397707460277E+007, 1.4454397707460277E+007, 0.0000000000000000E+000,-1.0067163125157222E+001, 0.0000000000000000E+000
 1.4655478409560133E+007, 1.4655478409560133E+007, 0.0000000000000000E+000,-1.0316959510403915E+001, 0.0000000000000000E+000
 1.4859356422871102E+007, 1.4859356422871102E+007, 0.0000000000000000E+000,-1.0567082785052918E+001, 0.0000000000000000E+000
 1.5066070661868468E+007, 1.5066070661868468E+007, 0.0000000000000000E+000,-1.0817535670758858E+001, 0.0000000000000000E+000
 1.5275660582381791E+007, 1.5275660582381791E+007, 0.0000000000000000E+000,-1.1068320914485295E+001, 0.0000000000000000E+000
 1.5488166189125894E+007, 1.5488166189125894E+007, 0.0000000000000000E+000,-1.1319441282778694E+001, 0.0000000000000000E+000
 1.5703628043336621E+007, 1.5703628043336621E+007, 0.0000000000000000E+000,-1.1570899555863098E+001, 0.0000000000000000E+000
 1.5922087270512814E+007, 1.5922087270512814E+007, 0.0000000000000000E+000,-1.1822698521551509E+001, 0.0000000000000000E+000
 1.6143585568265991E+007, 1.6143585568265991E+007, 0.0000000000000000E+000,-1.2074840968976343E+001, 0.0000000000000000E+000
 1.6368165214279233E+007, 1.6368165214279233E+007, 0.0000000000000000E+000,-1.2327329682137240E+001, 0.0000000000000000E+000
 1.6595869074376769E+007, 1.6595869074376769E+007, 0.0000000000000000E+000,-1.2580167433270093E+001, 0.0000000000000000E+000
 1.6826740610705856E+007, 1.6826740610705856E+007, 0.0000000000000000E+000,-1.2833356976036169E+001, 0.0000000000000000E+000
 1.7060823890032437E+007, 1.7060823890032437E+007, 0.0000000000000000E+000,-1.3086901038534153E+001, 0.0000000000000000E+000
 1.7298163592152234E+007, 1.7298163592152234E+007, 0.0000000000000000E+000,-1.3340802316140060E+001, 0.0000000000000000E+000
 1.7538805018418849E+007, 1.7538805018418849E+007, 0.0000000000000000E+000,-1.3595063464174972E+001, 0.0000000000000000E+000
 1.7782794100390483E+007, 1.7782794100390483E+007, 0.0000000000000000E+000,-1.3849687090409192E+001, 0.0000000000000000E+000
 1.8030177408596963E+007, 1.8030177408596963E+007, 0.0000000000000000E+000,-1.4104675747403093E+001, 0.0000000000000000E+000
 1.8281002161428720E+007, 1.8281002161428720E+007, 0.0000000000000000E+000,-1.4360031924694681E+001, 0.0000000000000000E+000
 1.8535316234149426E+007, 1.8535316234149426E+007, 0.0000000000000000E+000,-1.4615758040838818E+001, 0.0000000000000000E+000
 1.8793168168034017E+007, 1.8793168168034017E+007, 0.0000000000000000E+000,-1.4871856435302799E+001, 0.0000000000000000E+000
 1.9054607179633826E+007, 1.9054607179633826E+007, 0.0000000000000000E+000,-1.5128329360233437E+001, 0.0000000000000000E+000
 1.9319683170170616E+007, 1.9319683170170616E+007, 0.0000000000000000E+000,-1.5385178972095932E+001, 0.0000000000000000E+000
 1.9588446735061295E+007, 1.9588446735061295E+007, 0.0000000000000000E+000,-1.5642407323203011E+001, 0.0000000000000000E+000
 1.9860949173575133E+007, 1.9860949173575133E+007, 0.0000000000000000E+000,-1.5900016353139323E+001, 0.0000000000000000E+000
 2.0137242498625323E+007, 2.0137242498625323E+007, 0.0000000000000000E+000,-1.6158007880094868E+001, 0.0000000000000000E+000
 2.0417379446696755E+007, 2.0417379446696755E+007, 0.0000000000000000E+000,-1.6416383592122173E+001, 0.0000000000000000E+000
 2.0701413487911906E+007, 2.0701413487911906E+007, 0.0000000000000000E+000,-1.6675145038326967E+001, 0.0000000000000000E+000
 2.0989398836236749E+007, 2.0989398836236749E+007, 0.0000000000000000E+000,-1.6934293620010639E+001, 0.0000000000000000E+000
 2.1281390459828649E+007, 2.1281390459828649E+007, 0.0000000000000000E+000,-1.7193830581777906E+001, 0.0000000000000000E+000
 2.1577444091528215E+007, 2.1577444091528215E+007, 0.0000000000000000E+000,-1.7453757002627675E+001, 0.0000000000000000E+000
 2.1877616239497099E+007, 2.1877616239497099E+007, 0.0000000000000000E+000,-1.7714073787041734E+001, 0.0000000000000000E+000
 2.2181964198003788E+007, 2.2181964198003788E+007, 0.0000000000000000E+000,-1.7974781656093835E+001, 0.0000000000000000E+000
 2.2490546058359433E+007, 2.2490546058359433E+007, 0.0000000000000000E+000,-1.8235881138593989E+001, 0.0000000000000000E+000
 2.2803420720005829E+007, 2.2803420720005829E+007, 0.0000000000000000E+000,-1.8497372562291009E+001, 0.0000000000000000E+000
 2.3120647901757620E+007, 2.3120647901757620E+007, 0.0000000000000000E+000,-1.8759256045152320E+001, 0.0000000000000000E+000
 2.3442288153200921E+007, 2.3442288153200921E+007, 0.0000000000000000E+000,-1.9021531486744017E+001, 0.0000000000000000E+000
 2.3768402866250489E+007, 2.3768402866250489E+007, 0.0000000000000000E+000,-1.9284198559731291E+001, 0.0000000000000000E+000
 2.4099054286867697E+007, 2.4099054286867697E+007, 0.0000000000000000E+000,-1.9547256701525313E+001, 0.0000000000000000E+000
 2.4434305526941493E+007, 2.4434305526941493E+007, 0.0000000000000000E+000,-1.9810705106097441E+001, 0.0000000000000000E+000
 2.4774220576334655E+007, 2.4774220576334655E+007, 0.0000000000000000E+000,-2.0074542715986077E+001, 0.0000000000000000E+000
 2.5118864315097630E+007, 2.5118864315097630E+007, 0.0000000000000000E+000,-2.0338768214520492E+001, 0.0000000000000000E+000
 2.5468302525852267E+007, 2.5468302525852267E+007, 0.0000000000000000E+000,-2.0603380018287417E+001, 0.0000000000000000E+000
 2.5822601906347845E+007, 2.5822601906347845E+007, 0.0000000000000000E+000,-2.0868376269865209E+001, 0.0000000000000000E+000
 2.6181830082191765E+007, 2.6181830082191765E+007, 0.0000000000000000E+000,-2.1133754830851007E+001, 0.0000000000000000E+000
 2.6546055619757336E+007, 2.6546055619757336E+007, 0.0000000000000000E+000,-2.1399513275207028E+001, 0.0000000000000000E+000
 2.6915348039271127E+007, 2.6915348039271127E+007, 0.0000000000000000E+000,-2.1665648882952997E+001, 0.0000000000000000E+000
 2.7289777828082409E+007, 2.7289777828082409E+007, 0.0000000000000000E+000,-2.1932158634228827E+001, 0.0000000000000000E+000
 2.7669416454117145E+007, 2.7669416454117145E+007, 0.0000000000000000E+000,-2.2199039203754594E+001, 0.0000000000000000E+000
 2.8054336379519194E+007, 2.8054336379519194E+007, 0.0000000000000000E+000,-2.2466286955713500E+001, 0.0000000000000000E+000
 2.8444611074481245E+007, 2.8444611074481245E+007, 0.0000000000000000E+000,-2.2733897939081665E+001, 0.0000000000000000E+000
 2.8840315031268179E+007, 2.8840315031268179E+007, 0.0000000000000000E+000,-2.3001867883432666E+001, 0.0000000000000000E+000
 2.9241523778435506E+007, 2.9241523778435506E+007, 0.0000000000000000E+000,-2.3270192195237147E+001, 0.0000000000000000E+000
 2.9648313895245608E+007, 2.9648313895245608E+007, 0.0000000000000000E+000,-2.3538865954684116E+001, 0.0000000000000000E+000
 3.0060763026284523E+007, 3.0060763026284523E+007, 0.0000000000000000E+000,-2.3807883913045870E+001, 0.0000000000000000E+000
 3.0478949896282081E+007, 3.0478949896282081E+007, 0.0000000000000000E+000,-2.4077240490608418E+001, 0.0000000000000000E+000
 3.0902954325138189E+007, 3.0902954325138189E+007, 0.0000000000000000E+000,-2.4346929775188045E+001, 0.0000000000000000E+000
 3.1332857243158173E+007, 3.1332857243158173E+007, 0.0000000000000000E+000,-2.4616945521254383E+001, 0.0000000000000000E+000
 3.1768740706500057E+007, 3.1768740706500057E+007, 0.0000000000000000E+000,-2.4887281149678230E+001, 0.0000000000000000E+000
 3.2210687912836730E+007, 3.2210687912836730E+007, 0.0000000000000000E+000,-2.5157929748120967E+001, 0.0000000000000000E+000
 3.2658783217236001E+007, 3.2658783217236001E+007, 0.0000000000000000E+000,-2.5428884072082081E+001, 0.0000000000000000E+000
 3.3113112148261566E+007, 3.3113112148261566E+007, 0.0000000000000000E+000,-2.5700136546618136E+001, 0.0000000000000000E+000
 3.3573761424297959E+007, 3.3573761424297959E+007, 0.0000000000000000E+000,-2.5971679268745206E+001, 0.0000000000000000E+000
 3.4040818970102616E+007, 3.4040818970102616E+007, 0.0000000000000000E+000,-2.6243504010536469E+001, 0.0000000000000000E+000
 3.4514373933588192E+007, 3.4514373933588192E+007, 0.0000000000000000E+000,-2.6515602222923150E+001, 0.0000000000000000E+000
 3.4994516702838331E+007, 3.4994516702838331E+007, 0.0000000000000000E+000,-2.6787965040204508E+001, 0.0000000000000000E+000
 3.5481338923360191E+007, 3.5481338923360191E+007, 0.0000000000000000E+000,-2.7060583285273832E+001, 0.0000000000000000E+000
 3.5974933515576914E+007, 3.5974933515576914E+007, 0.0000000000000000E+000,-2.7333447475558458E+001, 0.0000000000000000E+000
 3.6475394692563504E+007, 3.6475394692563504E+007, 0.0000000000000000E+000,-2.7606547829681610E+001, 0.0000000000000000E+000
 3.6982817978029385E+007, 3.6982817978029385E+007, 0.0000000000000000E+000,-2.7879874274834474E+001, 0.0000000000000000E+000
 3.7497300224551156E+007, 3.7497300224551156E+007, 0.0000000000000000E+000,-2.8153416454862882E+001, 0.0000000000000000E+000
 3.8018939632058963E+007, 3.8018939632058963E+007, 0.0000000000000000E+000,-2.8427163739055608E+001, 0.0000000000000000E+000
 3.8547835766580068E+007, 3.8547835766580068E+007, 0.0000000000000000E+000,-2.8701105231629469E+001, 0.0000000000000000E+000
 3.9084089579243131E+007, 3.9084089579243131E+007, 0.0000000000000000E+000,-2.8975229781897024E+001, 0.0000000000000000E+000
 3.9627803425546914E+007, 3.9627803425546914E+007, 0.0000000000000000E+000,-2.9249525995103724E+001, 0.0000000000000000E+000
 4.0179081084897004E+007, 4.0179081084897004E+007, 0.0000000000000000E+000,-2.9523982243918589E+001, 0.0000000000000000E+000
 4.0738027780414328E+007, 4.0738027780414328E+007, 0.0000000000000000E+000,-2.9798586680560245E+001, 0.0000000000000000E+000
 4.1304750199019238E+007, 4.1304750199019238E+007, 0.0000000000000000E+000,-3.0073327249534323E+001, 0.0000000000000000E+000
 4.1879356511794984E+007, 4.1879356511794984E+007, 0.0000000000000000E+000,-3.0348191700962385E+001, 0.0000000000000000E+000
 4.2461956394634485E+007, 4.2461956394634485E+007, 0.0000000000000000E+000,-3.0623167604474823E+001, 0.0000000000000000E+000
 4.3052661049174309E+007, 4.3052661049174309E+007, 0.0000000000000000E+000,-3.0898242363638531E+001, 0.0000000000000000E+000
 4.3651583224019893E+007, 4.3651583224019893E+007, 0.0000000000000000E+000,-3.1173403230892283E+001, 0.0000000000000000E+000
 4.4258837236266002E+007, 4.4258837236266002E+007, 0.0000000000000000E+000,-3.1448637322954283E+001, 0.0000000000000000E+000
 4.4874538993316613E+007, 4.4874538993316613E+007, 0.0000000000000000E+000,-3.1723931636669374E+001, 0.0000000000000000E+000
 4.5498806015008308E+007, 4.5498806015008308E+007, 0.0000000000000000E+000,-3.1999273065260386E+001, 0.0000000000000000E+000
 4.6131757456041440E+007, 4.6131757456041440E+007, 0.0000000000000000E+000,-3.2274648414943016E+001, 0.0000000000000000E+000
 4.6773514128723375E+007, 4.6773514128723375E+007, 0.0000000000000000E+000,-3.2550044421868030E+001, 0.0000000000000000E+000
 4.7424198526028074E+007, 4.7424198526028074E+007, 0.0000000000000000E+000,-3.2825447769346368E+001, 0.0000000000000000E+000
 4.8083934844976515E+007, 4.8083934844976515E+007, 0.0000000000000000E+000,-3.3100845105317433E+001, 0.0000000000000000E+000
 4.8752849010342345E+007, 4.8752849010342345E+007, 0.0000000000000000E+000,-3.3376223060015263E+001, 0.0000000000000000E+000
 4.9431068698687308E+007, 4.9431068698687308E+007, 0.0000000000000000E+000,-3.3651568263787205E+001, 0.0000000000000000E+000
 5.0118723362731047E+007, 5.0118723362731047E+007, 0.0000000000000000E+000,-3.3926867365021266E+001, 0.0000000000000000E+000
 5.0815944256059930E+007, 5.0815944256059930E+007, 0.0000000000000000E+000,-3.4202107048133811E+001, 0.0000000000000000E+000
 5.1522864458179586E+007, 5.1522864458179586E+007, 0.0000000000000000E+000,-3.4477274051571797E+001, 0.0000000000000000E+000
 5.2239618899915978E+007, 5.2239618899915978E+007, 0.0000000000000000E+000,-3.4752355185780971E+001, 0.0000000000000000E+000
 5.2966344389169842E+007, 5.2966344389169842E+007, 0.0000000000000000E+000,-3.5027337351093074E+001, 0.0000000000000000E+000
 5.3703179637029395E+007, 5.3703179637029395E+007, 0.0000000000000000E+000,-3.5302207555484458E+001, 0.0000000000000000E+000
 5.4450265284246303E+007, 5.4450265284246303E+007, 0.0000000000000000E+000,-3.5576952932157518E+001, 0.0000000000000000E+000
 5.5207743928079985E+007, 5.5207743928079985E+007, 0.0000000000000000E+000,-3.5851560756899360E+001, 0.0000000000000000E+000
 5.5975760149515331E+007, 5.5975760149515331E+007, 0.0000000000000000E+000,-3.6126018465169508E+001, 0.0000000000000000E+000
 5.6754460540859088E+007, 5.6754460540859088E+007, 0.0000000000000000E+000,-3.6400313668871476E+001, 0.0000000000000000E+000
 5.7543993733720131E+007, 5.7543993733720131E+007, 0.0000000000000000E+000,-3.6674434172763753E+001, 0.0000000000000000E+000
 5.8344510427378982E+007, 5.8344510427378982E+007, 0.0000000000000000E+000,-3.6948367990464767E+001, 0.0000000000000000E+000
 5.9156163417551972E+007, 5.9156163417551972E+007, 0.0000000000000000E+000,-3.7222103360010472E+001, 0.0000000000000000E+000
 5.9979107625555582E+007, 5.9979107625555582E+007, 0.0000000000000000E+000,-3.7495628758923893E+001, 0.0000000000000000E+000
 6.0813500127876498E+007, 6.0813500127876498E+007, 0.0000000000000000E+000,-3.7768932918754643E+001, 0.0000000000000000E+000
 6.1659500186152995E+007, 6.1659500186152995E+007, 0.0000000000000000E+000,-3.8042004839053732E+001, 0.0000000000000000E+000
 6.2517269277573429E+007, 6.2517269277573429E+007, 0.0000000000000000E+000,-3.8314833800746044E+001, 0.0000000000000000E+000
 6.3386971125697613E+007, 6.3386971125697613E+007, 0.0000000000000000E+000,-3.8587409378867179E+001, 0.0000000000000000E+000
 6.4268771731706955E+007, 6.4268771731706955E+007, 0.0000000000000000E+000,-3.8859721454633188E+001, 0.0000000000000000E+000
 6.5162839406089336E+007, 6.5162839406089336E+007, 0.0000000000000000E+000,-3.9131760226814720E+001, 0.0000000000000000E+000
 6.6069344800764747E+007, 6.6069344800764747E+007, 0.0000000000000000E+000,-3.9403516222388006E+001, 0.0000000000000000E+000
 6.6988460941657864E+007, 6.6988460941657864E+007, 0.0000000000000000E+000,-3.9674980306439437E+001, 0.0000000000000000E+000
 6.7920363261723757E+007, 6.7920363261723757E+007, 0.0000000000000000E+000,-3.9946143691302169E+001, 0.0000000000000000E+000
 6.8865229634432986E+007, 6.8865229634432986E+007, 0.0000000000000000E+000,-4.0216997944905913E+001, 0.0000000000000000E+000
 6.9823240407722592E+007, 6.9823240407722592E+007, 0.0000000000000000E+000,-4.0487534998325131E+001, 0.0000000000000000E+000
 7.0794578438419327E+007, 7.0794578438419327E+007, 0.0000000000000000E+000,-4.0757747152510944E+001, 0.0000000000000000E+000
 7.1779429127141789E+007, 7.1779429127141789E+007, 0.0000000000000000E+000,-4.1027627084199018E+001, 0.0000000000000000E+000
 7.2777980453688100E+007, 7.2777980453688100E+007, 0.0000000000000000E+000,-4.1297167850984849E+001, 0.0000000000000000E+000
 7.3790423012915879E+007, 7.3790423012915879E+007, 0.0000000000000000E+000,-4.1566362895562634E+001, 0.0000000000000000E+000
 7.4816950051121309E+007, 7.4816950051121309E+007, 0.0000000000000000E+000,-4.1835206049127471E+001, 0.0000000000000000E+000
 7.5857757502924338E+007, 7.5857757502924338E+007, 0.0000000000000000E+000,-4.2103691533941934E+001, 0.0000000000000000E+000
 7.6913044028667018E+007, 7.6913044028667018E+007, 0.0000000000000000E+000,-4.2371813965071425E+001, 0.0000000000000000E+000
 7.7983011052332014E+007, 7.7983011052332014E+007, 0.0000000000000000E+000,-4.2639568351296731E+001, 0.0000000000000000E+000
 7.9067862799988747E+007, 7.9067862799988747E+007, 0.0000000000000000E+000,-4.2906950095214135E+001, 0.0000000000000000E+000
 8.0167806338774234E+007, 8.0167806338774234E+007, 0.0000000000000000E+000,-4.3173954992534433E+001, 0.0000000000000000E+000
 8.1283051616416335E+007, 8.1283051616416335E+007, 0.0000000000000000E+000,-4.3440579230598708E+001, 0.0000000000000000E+000
 8.2413811501306728E+007, 8.2413811501306728E+007, 0.0000000000000000E+000,-4.3706819386127876E+001, 0.0000000000000000E+000
 8.3560301823131397E+007, 8.3560301823131397E+007, 0.0000000000000000E+000,-4.3972672422226040E+001, 0.0000000000000000E+000
 8.4722741414066344E+007, 8.4722741414066344E+007, 0.0000000000000000E+000,-4.4238135684661522E+001, 0.0000000000000000E+000
 8.5901352150546372E+007, 8.5901352150546372E+007, 0.0000000000000000E+000,-4.4503206897449772E+001, 0.0000000000000000E+000
 8.7096358995614961E+007, 8.7096358995614961E+007, 0.0000000000000000E+000,-4.4767884157765181E+001, 0.0000000000000000E+000
 8.8307990041863278E+007, 8.8307990041863278E+007, 0.0000000000000000E+000,-4.5032165930210610E+001, 0.0000000000000000E+000
 8.9536476554966494E+007, 8.9536476554966494E+007, 0.0000000000000000E+000,-4.5296051040474538E+001, 0.0000000000000000E+000
 9.0782053017825797E+007, 9.0782053017825797E+007, 0.0000000000000000E+000,-4.5559538668408962E+001, 0.0000000000000000E+000
 9.2044957175324455E+007, 9.2044957175324455E+007, 0.0000000000000000E+000,-4.5822628340559142E+001, 0.0000000000000000E+000
 9.3325430079706535E+007, 9.3325430079706535E+007, 0.0000000000000000E+000,-4.6085319922181597E+001, 0.0000000000000000E+000
 9.4623716136586845E+007, 9.4623716136586845E+007, 0.0000000000000000E+000,-4.6347613608784698E+001, 0.0000000000000000E+000
 9.5940063151600972E+007, 9.5940063151600972E+007, 0.0000000000000000E+000,-4.6609509917227427E+001, 0.0000000000000000E+000
 9.7274722377704278E+007, 9.7274722377704278E+007, 0.0000000000000000E+000,-4.6871009676414587E+001, 0.0000000000000000E+000
 9.8627948563128933E+007, 9.8627948563128933E+007, 0.0000000000000000E+000,-4.7132114017623365E+001, 0.0000000000000000E+000
 1.0000000000000000E+008, 1.0000000000000000E+008, 0.0000000000000000E+000,-4.7392824364499695E+001, 0.0000000000000000E+000
