
Label=ph(v(Vout)) vs F
LabelX=F
LabelY=ph(v(Vout))
Data Point Count=1001
F,F,F,ph(v(Vout)),ph(v(Vout))
 1.2941958414500749E+007, 1.2941958414500749E+007, 0.0000000000000000E+000,-7.2631809225258054E-002, 0.0000000000000000E+000
 1.3121998990192933E+007, 1.3121998990192933E+007, 0.0000000000000000E+000,-2.9835323556559523E-001, 0.0000000000000000E+000
 1.3304544179781826E+007, 1.3304544179781826E+007, 0.0000000000000000E+000,-5.2322532911336372E-001, 0.0000000000000000E+000
 1.3489628825917466E+007, 1.3489628825917466E+007, 0.0000000000000000E+000,-7.4725231184968088E-001, 0.0000000000000000E+000
 1.3677288255959434E+007, 1.3677288255959434E+007, 0.0000000000000000E+000,-9.7043738036828120E-001, 0.0000000000000000E+000
 1.3867558288719842E+007, 1.3867558288719842E+007, 0.0000000000000000E+000,-1.1927826827872998E+000, 0.0000000000000000E+000
 1.4060475241300112E+007, 1.4060475241300112E+007, 0.0000000000000000E+000,-1.4142892960731717E+000, 0.0000000000000000E+000
 1.4256075936022868E+007, 1.4256075936022868E+007, 0.0000000000000000E+000,-1.6349572038211502E+000, 0.0000000000000000E+000
 1.4454397707460277E+007, 1.4454397707460277E+007, 0.0000000000000000E+000,-1.8547852745420990E+000, 0.0000000000000000E+000
 1.4655478409560133E+007, 1.4655478409560133E+007, 0.0000000000000000E+000,-2.0737712405068360E+000, 0.0000000000000000E+000
 1.4859356422871102E+007, 1.4859356422871102E+007, 0.0000000000000000E+000,-2.2919116772000852E+000, 0.0000000000000000E+000
 1.5066070661868468E+007, 1.5066070661868468E+007, 0.0000000000000000E+000,-2.5092019834456085E+000, 0.0000000000000000E+000
 1.5275660582381791E+007, 1.5275660582381791E+007, 0.0000000000000000E+000,-2.7256363622551878E+000, 0.0000000000000000E+000
 1.5488166189125894E+007, 1.5488166189125894E+007, 0.0000000000000000E+000,-2.9412078024696839E+000, 0.0000000000000000E+000
 1.5703628043336621E+007, 1.5703628043336621E+007, 0.0000000000000000E+000,-3.1559080612517492E+000, 0.0000000000000000E+000
 1.5922087270512814E+007, 1.5922087270512814E+007, 0.0000000000000000E+000,-3.3697276475007061E+000, 0.0000000000000000E+000
 1.6143585568265991E+007, 1.6143585568265991E+007, 0.0000000000000000E+000,-3.5826558062558513E+000, 0.0000000000000000E+000
 1.6368165214279233E+007, 1.6368165214279233E+007, 0.0000000000000000E+000,-3.7946805041623684E+000, 0.0000000000000000E+000
 1.6595869074376769E+007, 1.6595869074376769E+007, 0.0000000000000000E+000,-4.0057884160697537E+000, 0.0000000000000000E+000
 1.6826740610705856E+007, 1.6826740610705856E+007, 0.0000000000000000E+000,-4.2159649128413346E+000, 0.0000000000000000E+000
 1.7060823890032437E+007, 1.7060823890032437E+007, 0.0000000000000000E+000,-4.4251940504513465E+000, 0.0000000000000000E+000
 1.7298163592152234E+007, 1.7298163592152234E+007, 0.0000000000000000E+000,-4.6334585604457823E+000, 0.0000000000000000E+000
 1.7538805018418849E+007, 1.7538805018418849E+007, 0.0000000000000000E+000,-4.8407398418514482E+000, 0.0000000000000000E+000
 1.7782794100390483E+007, 1.7782794100390483E+007, 0.0000000000000000E+000,-5.0470179546091201E+000, 0.0000000000000000E+000
 1.8030177408596963E+007, 1.8030177408596963E+007, 0.0000000000000000E+000,-5.2522716146187571E+000, 0.0000000000000000E+000
 1.8281002161428720E+007, 1.8281002161428720E+007, 0.0000000000000000E+000,-5.4564781904746660E+000, 0.0000000000000000E+000
 1.8535316234149426E+007, 1.8535316234149426E+007, 0.0000000000000000E+000,-5.6596137019753101E+000, 0.0000000000000000E+000
 1.8793168168034017E+007, 1.8793168168034017E+007, 0.0000000000000000E+000,-5.8616528204948963E+000, 0.0000000000000000E+000
 1.9054607179633826E+007, 1.9054607179633826E+007, 0.0000000000000000E+000,-6.0625688712909636E+000, 0.0000000000000000E+000
 1.9319683170170616E+007, 1.9319683170170616E+007, 0.0000000000000000E+000,-6.2623338378417044E+000, 0.0000000000000000E+000
 1.9588446735061295E+007, 1.9588446735061295E+007, 0.0000000000000000E+000,-6.4609183682837177E+000, 0.0000000000000000E+000
 1.9860949173575133E+007, 1.9860949173575133E+007, 0.0000000000000000E+000,-6.6582917840382239E+000, 0.0000000000000000E+000
 2.0137242498625323E+007, 2.0137242498625323E+007, 0.0000000000000000E+000,-6.8544220907020010E+000, 0.0000000000000000E+000
 2.0417379446696755E+007, 2.0417379446696755E+007, 0.0000000000000000E+000,-7.0492759912767218E+000, 0.0000000000000000E+000
 2.0701413487911906E+007, 2.0701413487911906E+007, 0.0000000000000000E+000,-7.2428189018163724E+000, 0.0000000000000000E+000
 2.0989398836236749E+007, 2.0989398836236749E+007, 0.0000000000000000E+000,-7.4350149695590106E+000, 0.0000000000000000E+000
 2.1281390459828649E+007, 2.1281390459828649E+007, 0.0000000000000000E+000,-7.6258270936133901E+000, 0.0000000000000000E+000
 2.1577444091528215E+007, 2.1577444091528215E+007, 0.0000000000000000E+000,-7.8152169482627851E+000, 0.0000000000000000E+000
 2.1877616239497099E+007, 2.1877616239497099E+007, 0.0000000000000000E+000,-8.0031450089494900E+000, 0.0000000000000000E+000
 2.2181964198003788E+007, 2.2181964198003788E+007, 0.0000000000000000E+000,-8.1895705809892174E+000, 0.0000000000000000E+000
 2.2490546058359433E+007, 2.2490546058359433E+007, 0.0000000000000000E+000,-8.3744518310715712E+000, 0.0000000000000000E+000
 2.2803420720005829E+007, 2.2803420720005829E+007, 0.0000000000000000E+000,-8.5577458215863675E+000, 0.0000000000000000E+000
 2.3120647901757620E+007, 2.3120647901757620E+007, 0.0000000000000000E+000,-8.7394085478171117E+000, 0.0000000000000000E+000
 2.3442288153200921E+007, 2.3442288153200921E+007, 0.0000000000000000E+000,-8.9193949780306436E+000, 0.0000000000000000E+000
 2.3768402866250489E+007, 2.3768402866250489E+007, 0.0000000000000000E+000,-9.0976590964912756E+000, 0.0000000000000000E+000
 2.4099054286867697E+007, 2.4099054286867697E+007, 0.0000000000000000E+000,-9.2741539494121721E+000, 0.0000000000000000E+000
 2.4434305526941493E+007, 2.4434305526941493E+007, 0.0000000000000000E+000,-9.4488316938566186E+000, 0.0000000000000000E+000
 2.4774220576334655E+007, 2.4774220576334655E+007, 0.0000000000000000E+000,-9.6216436495892719E+000, 0.0000000000000000E+000
 2.5118864315097630E+007, 2.5118864315097630E+007, 0.0000000000000000E+000,-9.7925403538697289E+000, 0.0000000000000000E+000
 2.5468302525852267E+007, 2.5468302525852267E+007, 0.0000000000000000E+000,-9.9614716191703963E+000, 0.0000000000000000E+000
 2.5822601906347845E+007, 2.5822601906347845E+007, 0.0000000000000000E+000,-1.0128386593793348E+001, 0.0000000000000000E+000
 2.6181830082191765E+007, 2.6181830082191765E+007, 0.0000000000000000E+000,-1.0293233825350743E+001, 0.0000000000000000E+000
 2.6546055619757336E+007, 2.6546055619757336E+007, 0.0000000000000000E+000,-1.0455961327061530E+001, 0.0000000000000000E+000
 2.6915348039271127E+007, 2.6915348039271127E+007, 0.0000000000000000E+000,-1.0616516646806689E+001, 0.0000000000000000E+000
 2.7289777828082409E+007, 2.7289777828082409E+007, 0.0000000000000000E+000,-1.0774846938878229E+001, 0.0000000000000000E+000
 2.7669416454117145E+007, 2.7669416454117145E+007, 0.0000000000000000E+000,-1.0930899038342432E+001, 0.0000000000000000E+000
 2.8054336379519194E+007, 2.8054336379519194E+007, 0.0000000000000000E+000,-1.1084619537927491E+001, 0.0000000000000000E+000
 2.8444611074481245E+007, 2.8444611074481245E+007, 0.0000000000000000E+000,-1.1235954867338615E+001, 0.0000000000000000E+000
 2.8840315031268179E+007, 2.8840315031268179E+007, 0.0000000000000000E+000,-1.1384851374883496E+001, 0.0000000000000000E+000
 2.9241523778435506E+007, 2.9241523778435506E+007, 0.0000000000000000E+000,-1.1531255411293138E+001, 0.0000000000000000E+000
 2.9648313895245608E+007, 2.9648313895245608E+007, 0.0000000000000000E+000,-1.1675113415599402E+001, 0.0000000000000000E+000
 3.0060763026284523E+007, 3.0060763026284523E+007, 0.0000000000000000E+000,-1.1816372002925918E+001, 0.0000000000000000E+000
 3.0478949896282081E+007, 3.0478949896282081E+007, 0.0000000000000000E+000,-1.1954978054038172E+001, 0.0000000000000000E+000
 3.0902954325138189E+007, 3.0902954325138189E+007, 0.0000000000000000E+000,-1.2090878806486398E+001, 0.0000000000000000E+000
 3.1332857243158173E+007, 3.1332857243158173E+007, 0.0000000000000000E+000,-1.2224021947165191E+001, 0.0000000000000000E+000
 3.1768740706500057E+007, 3.1768740706500057E+007, 0.0000000000000000E+000,-1.2354355706103100E+001, 0.0000000000000000E+000
 3.2210687912836730E+007, 3.2210687912836730E+007, 0.0000000000000000E+000,-1.2481828951287715E+001, 0.0000000000000000E+000
 3.2658783217236001E+007, 3.2658783217236001E+007, 0.0000000000000000E+000,-1.2606391284319297E+001, 0.0000000000000000E+000
 3.3113112148261566E+007, 3.3113112148261566E+007, 0.0000000000000000E+000,-1.2727993136680967E+001, 0.0000000000000000E+000
 3.3573761424297959E+007, 3.3573761424297959E+007, 0.0000000000000000E+000,-1.2846585866404101E+001, 0.0000000000000000E+000
 3.4040818970102616E+007, 3.4040818970102616E+007, 0.0000000000000000E+000,-1.2962121854897950E+001, 0.0000000000000000E+000
 3.4514373933588192E+007, 3.4514373933588192E+007, 0.0000000000000000E+000,-1.3074554603707908E+001, 0.0000000000000000E+000
 3.4994516702838331E+007, 3.4994516702838331E+007, 0.0000000000000000E+000,-1.3183838830962760E+001, 0.0000000000000000E+000
 3.5481338923360191E+007, 3.5481338923360191E+007, 0.0000000000000000E+000,-1.3289930567258274E+001, 0.0000000000000000E+000
 3.5974933515576914E+007, 3.5974933515576914E+007, 0.0000000000000000E+000,-1.3392787250735354E+001, 0.0000000000000000E+000
 3.6475394692563504E+007, 3.6475394692563504E+007, 0.0000000000000000E+000,-1.3492367821079872E+001, 0.0000000000000000E+000
 3.6982817978029385E+007, 3.6982817978029385E+007, 0.0000000000000000E+000,-1.3588632812208173E+001, 0.0000000000000000E+000
 3.7497300224551156E+007, 3.7497300224551156E+007, 0.0000000000000000E+000,-1.3681544443357888E+001, 0.0000000000000000E+000
 3.8018939632058963E+007, 3.8018939632058963E+007, 0.0000000000000000E+000,-1.3771066708338402E+001, 0.0000000000000000E+000
 3.8547835766580068E+007, 3.8547835766580068E+007, 0.0000000000000000E+000,-1.3857165462669716E+001, 0.0000000000000000E+000
 3.9084089579243131E+007, 3.9084089579243131E+007, 0.0000000000000000E+000,-1.3939808508357405E+001, 0.0000000000000000E+000
 3.9627803425546914E+007, 3.9627803425546914E+007, 0.0000000000000000E+000,-1.4018965676044241E+001, 0.0000000000000000E+000
 4.0179081084897004E+007, 4.0179081084897004E+007, 0.0000000000000000E+000,-1.4094608904284513E+001, 0.0000000000000000E+000
 4.0738027780414328E+007, 4.0738027780414328E+007, 0.0000000000000000E+000,-1.4166712315689137E+001, 0.0000000000000000E+000
 4.1304750199019238E+007, 4.1304750199019238E+007, 0.0000000000000000E+000,-1.4235252289705958E+001, 0.0000000000000000E+000
 4.1879356511794984E+007, 4.1879356511794984E+007, 0.0000000000000000E+000,-1.4300207531788027E+001, 0.0000000000000000E+000
 4.2461956394634485E+007, 4.2461956394634485E+007, 0.0000000000000000E+000,-1.4361559138724553E+001, 0.0000000000000000E+000
 4.3052661049174309E+007, 4.3052661049174309E+007, 0.0000000000000000E+000,-1.4419290659917223E+001, 0.0000000000000000E+000
 4.3651583224019893E+007, 4.3651583224019893E+007, 0.0000000000000000E+000,-1.4473388154380791E+001, 0.0000000000000000E+000
 4.4258837236266002E+007, 4.4258837236266002E+007, 0.0000000000000000E+000,-1.4523840243276911E+001, 0.0000000000000000E+000
 4.4874538993316613E+007, 4.4874538993316613E+007, 0.0000000000000000E+000,-1.4570638157786155E+001, 0.0000000000000000E+000
 4.5498806015008308E+007, 4.5498806015008308E+007, 0.0000000000000000E+000,-1.4613775782139957E+001, 0.0000000000000000E+000
 4.6131757456041440E+007, 4.6131757456041440E+007, 0.0000000000000000E+000,-1.4653249691656171E+001, 0.0000000000000000E+000
 4.6773514128723375E+007, 4.6773514128723375E+007, 0.0000000000000000E+000,-1.4689059185619145E+001, 0.0000000000000000E+000
 4.7424198526028074E+007, 4.7424198526028074E+007, 0.0000000000000000E+000,-1.4721206314879685E+001, 0.0000000000000000E+000
 4.8083934844976515E+007, 4.8083934844976515E+007, 0.0000000000000000E+000,-1.4749695904047451E+001, 0.0000000000000000E+000
 4.8752849010342345E+007, 4.8752849010342345E+007, 0.0000000000000000E+000,-1.4774535568178393E+001, 0.0000000000000000E+000
 4.9431068698687308E+007, 4.9431068698687308E+007, 0.0000000000000000E+000,-1.4795735723873452E+001, 0.0000000000000000E+000
 5.0118723362731047E+007, 5.0118723362731047E+007, 0.0000000000000000E+000,-1.4813309594714735E+001, 0.0000000000000000E+000
 5.0815944256059930E+007, 5.0815944256059930E+007, 0.0000000000000000E+000,-1.4827273210994310E+001, 0.0000000000000000E+000
 5.1522864458179586E+007, 5.1522864458179586E+007, 0.0000000000000000E+000,-1.4837645403701016E+001, 0.0000000000000000E+000
 5.2239618899915978E+007, 5.2239618899915978E+007, 0.0000000000000000E+000,-1.4844447792754352E+001, 0.0000000000000000E+000
 5.2966344389169842E+007, 5.2966344389169842E+007, 0.0000000000000000E+000,-1.4847704769490774E+001, 0.0000000000000000E+000
 5.3703179637029395E+007, 5.3703179637029395E+007, 0.0000000000000000E+000,-1.4847443473424855E+001, 0.0000000000000000E+000
 5.4450265284246303E+007, 5.4450265284246303E+007, 0.0000000000000000E+000,-1.4843693763334128E+001, 0.0000000000000000E+000
 5.5207743928079985E+007, 5.5207743928079985E+007, 0.0000000000000000E+000,-1.4836488182724478E+001, 0.0000000000000000E+000
 5.5975760149515331E+007, 5.5975760149515331E+007, 0.0000000000000000E+000,-1.4825861919763119E+001, 0.0000000000000000E+000
 5.6754460540859088E+007, 5.6754460540859088E+007, 0.0000000000000000E+000,-1.4811852761776846E+001, 0.0000000000000000E+000
 5.7543993733720131E+007, 5.7543993733720131E+007, 0.0000000000000000E+000,-1.4794501044433400E+001, 0.0000000000000000E+000
 5.8344510427378982E+007, 5.8344510427378982E+007, 0.0000000000000000E+000,-1.4773849595746235E+001, 0.0000000000000000E+000
 5.9156163417551972E+007, 5.9156163417551972E+007, 0.0000000000000000E+000,-1.4749943675055160E+001, 0.0000000000000000E+000
 5.9979107625555582E+007, 5.9979107625555582E+007, 0.0000000000000000E+000,-1.4722830907149715E+001, 0.0000000000000000E+000
 6.0813500127876498E+007, 6.0813500127876498E+007, 0.0000000000000000E+000,-1.4692561211733976E+001, 0.0000000000000000E+000
 6.1659500186152995E+007, 6.1659500186152995E+007, 0.0000000000000000E+000,-1.4659186728423494E+001, 0.0000000000000000E+000
 6.2517269277573429E+007, 6.2517269277573429E+007, 0.0000000000000000E+000,-1.4622761737499919E+001, 0.0000000000000000E+000
 6.3386971125697613E+007, 6.3386971125697613E+007, 0.0000000000000000E+000,-1.4583342576653546E+001, 0.0000000000000000E+000
 6.4268771731706955E+007, 6.4268771731706955E+007, 0.0000000000000000E+000,-1.4540987553959109E+001, 0.0000000000000000E+000
 6.5162839406089336E+007, 6.5162839406089336E+007, 0.0000000000000000E+000,-1.4495756857339126E+001, 0.0000000000000000E+000
 6.6069344800764747E+007, 6.6069344800764747E+007, 0.0000000000000000E+000,-1.4447712460786953E+001, 0.0000000000000000E+000
 6.6988460941657864E+007, 6.6988460941657864E+007, 0.0000000000000000E+000,-1.4396918027623988E+001, 0.0000000000000000E+000
 6.7920363261723757E+007, 6.7920363261723757E+007, 0.0000000000000000E+000,-1.4343438811078226E+001, 0.0000000000000000E+000
 6.8865229634432986E+007, 6.8865229634432986E+007, 0.0000000000000000E+000,-1.4287341552478766E+001, 0.0000000000000000E+000
 6.9823240407722592E+007, 6.9823240407722592E+007, 0.0000000000000000E+000,-1.4228694377363356E+001, 0.0000000000000000E+000
 7.0794578438419327E+007, 7.0794578438419327E+007, 0.0000000000000000E+000,-1.4167566689809657E+001, 0.0000000000000000E+000
 7.1779429127141789E+007, 7.1779429127141789E+007, 0.0000000000000000E+000,-1.4104029065291167E+001, 0.0000000000000000E+000
 7.2777980453688100E+007, 7.2777980453688100E+007, 0.0000000000000000E+000,-1.4038153142373266E+001, 0.0000000000000000E+000
 7.3790423012915879E+007, 7.3790423012915879E+007, 0.0000000000000000E+000,-1.3970011513561932E+001, 0.0000000000000000E+000
 7.4816950051121309E+007, 7.4816950051121309E+007, 0.0000000000000000E+000,-1.3899677615611036E+001, 0.0000000000000000E+000
 7.5857757502924338E+007, 7.5857757502924338E+007, 0.0000000000000000E+000,-1.3827225619601800E+001, 0.0000000000000000E+000
 7.6913044028667018E+007, 7.6913044028667018E+007, 0.0000000000000000E+000,-1.3752730321102749E+001, 0.0000000000000000E+000
 7.7983011052332014E+007, 7.7983011052332014E+007, 0.0000000000000000E+000,-1.3676267030707182E+001, 0.0000000000000000E+000
 7.9067862799988747E+007, 7.9067862799988747E+007, 0.0000000000000000E+000,-1.3597911465246231E+001, 0.0000000000000000E+000
 8.0167806338774234E+007, 8.0167806338774234E+007, 0.0000000000000000E+000,-1.3517739639973909E+001, 0.0000000000000000E+000
 8.1283051616416335E+007, 8.1283051616416335E+007, 0.0000000000000000E+000,-1.3435827761996647E+001, 0.0000000000000000E+000
 8.2413811501306728E+007, 8.2413811501306728E+007, 0.0000000000000000E+000,-1.3352252125225476E+001, 0.0000000000000000E+000
 8.3560301823131397E+007, 8.3560301823131397E+007, 0.0000000000000000E+000,-1.3267089007115965E+001, 0.0000000000000000E+000
 8.4722741414066344E+007, 8.4722741414066344E+007, 0.0000000000000000E+000,-1.3180414567442455E+001, 0.0000000000000000E+000
 8.5901352150546372E+007, 8.5901352150546372E+007, 0.0000000000000000E+000,-1.3092304749351005E+001, 0.0000000000000000E+000
 8.7096358995614961E+007, 8.7096358995614961E+007, 0.0000000000000000E+000,-1.3002835182916140E+001, 0.0000000000000000E+000
 8.8307990041863278E+007, 8.8307990041863278E+007, 0.0000000000000000E+000,-1.2912081091415612E+001, 0.0000000000000000E+000
 8.9536476554966494E+007, 8.9536476554966494E+007, 0.0000000000000000E+000,-1.2820117200524532E+001, 0.0000000000000000E+000
 9.0782053017825797E+007, 9.0782053017825797E+007, 0.0000000000000000E+000,-1.2727017650606484E+001, 0.0000000000000000E+000
 9.2044957175324455E+007, 9.2044957175324455E+007, 0.0000000000000000E+000,-1.2632855912283423E+001, 0.0000000000000000E+000
 9.3325430079706535E+007, 9.3325430079706535E+007, 0.0000000000000000E+000,-1.2537704705424014E+001, 0.0000000000000000E+000
 9.4623716136586845E+007, 9.4623716136586845E+007, 0.0000000000000000E+000,-1.2441635921695818E+001, 0.0000000000000000E+000
 9.5940063151600972E+007, 9.5940063151600972E+007, 0.0000000000000000E+000,-1.2344720550804512E+001, 0.0000000000000000E+000
 9.7274722377704278E+007, 9.7274722377704278E+007, 0.0000000000000000E+000,-1.2247028610514853E+001, 0.0000000000000000E+000
 9.8627948563128933E+007, 9.8627948563128933E+007, 0.0000000000000000E+000,-1.2148629080555859E+001, 0.0000000000000000E+000
 1.0000000000000000E+008, 1.0000000000000000E+008, 0.0000000000000000E+000,-1.2049589840467634E+001, 0.0000000000000000E+000
